beginrecord,icode,title,citation,contact,dwca,email,eml,emlrights,gbifdatasetid,gbifpublisherid,iptlicense,migrator,networks,orgcountry,orgname,orgstateprovince,pubdate,source_url,url,id,associatedmedia,associatedoccurrences,associatedorganisms,associatedreferences,associatedsequences,associatedtaxa,bed,behavior,catalognumber,continent,coordinateprecision,coordinateuncertaintyinmeters,country,countrycode,county,dateidentified,day,decimallatitude,decimallongitude,disposition,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,enddayofyear,establishmentmeans,eventdate,eventid,eventremarks,eventtime,fieldnotes,fieldnumber,footprintspatialfit,footprintsrs,footprintwkt,formation,geodeticdatum,geologicalcontextid,georeferencedby,georeferenceddate,georeferenceprotocol,georeferenceremarks,georeferencesources,georeferenceverificationstatus,group,habitat,highergeography,highergeographyid,highestbiostratigraphiczone,identificationid,identificationqualifier,identificationreferences,identificationremarks,identificationverificationstatus,identifiedby,individualcount,island,islandgroup,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lifestage,lithostratigraphicterms,locality,locationaccordingto,locationid,locationremarks,lowestbiostratigraphiczone,materialsampleid,maximumdepthinmeters,maximumdistanceabovesurfaceinmeters,maximumelevationinmeters,member,minimumdepthinmeters,minimumdistanceabovesurfaceinmeters,minimumelevationinmeters,month,municipality,occurrenceid,occurrenceremarks,occurrencestatus,organismid,organismname,organismremarks,organismscope,othercatalognumbers,pointradiusspatialfit,preparations,previousidentifications,recordedby,recordnumber,reproductivecondition,samplingeffort,samplingprotocol,sex,startdayofyear,stateprovince,typestatus,verbatimcoordinates,verbatimcoordinatesystem,verbatimdepth,verbatimelevation,verbatimeventdate,verbatimlatitude,verbatimlocality,verbatimlongitude,verbatimsrs,waterbody,year,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,dc_references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,scientificname,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064394,,,,,,,,,234952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:03.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Leptobrachella parva,,,,,,,Animalia Chordata Amphibia Anura Megophryidae,Animalia,Chordata,Amphibia,Anura,Megophryidae,Leptobrachella,,parva,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064395,,,,,,,,,234953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:03.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Leptobrachella parva,,,,,,,Animalia Chordata Amphibia Anura Megophryidae,Animalia,Chordata,Amphibia,Anura,Megophryidae,Leptobrachella,,parva,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064410,,,,,,,,,234968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:06.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Leptobrachella parva,,,,,,,Animalia Chordata Amphibia Anura Megophryidae,Animalia,Chordata,Amphibia,Anura,Megophryidae,Leptobrachella,,parva,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064414,,,,,,,,,234972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:08.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rana luctuosa,,,,,,,Animalia Chordata Amphibia Anura Ranidae,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,luctuosa,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064421,,,,,,,,,234979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:10.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rana luctuosa,,,,,,,Animalia Chordata Amphibia Anura Ranidae,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,luctuosa,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064424,,,,,,,,,234982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:11.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rana luctuosa,,,,,,,Animalia Chordata Amphibia Anura Ranidae,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,luctuosa,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064427,,,,,,,,,234985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:11.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rana luctuosa,,,,,,,Animalia Chordata Amphibia Anura Ranidae,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,luctuosa,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064429,,,,,,,,,234987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:12.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rhacophorus gauni,,,,,,,Animalia Chordata Amphibia Anura Rhacophoridae,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,,gauni,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064432,,,,,,,,,234990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:12.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rhacophorus gauni,,,,,,,Animalia Chordata Amphibia Anura Rhacophoridae,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,,gauni,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064437,,,,,,,,,234995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:14.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rhacophorus gauni,,,,,,,Animalia Chordata Amphibia Anura Rhacophoridae,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,,gauni,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064439,,,,,,,,,234997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:14.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rhacophorus kajau,,,,,,,Animalia Chordata Amphibia Anura Rhacophoridae,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,,kajau,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064443,,,,,,,,,235001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:15.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rhacophorus kajau,,,,,,,Animalia Chordata Amphibia Anura Rhacophoridae,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,,kajau,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064444,,,,,,,,,235002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:15.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Ingerana baluensis,,,,,,,Animalia Chordata Amphibia Anura Ranidae,Animalia,Chordata,Amphibia,Anura,Ranidae,Ingerana,,baluensis,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064445,,,,,,,,,235003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:15.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Limnonectes palavanensis,,,,,,,Animalia Chordata Amphibia Anura Ranidae,Animalia,Chordata,Amphibia,Anura,Ranidae,Limnonectes,,palavanensis,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064451,,,,,,,,,235009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:17.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Kalophrynus pleurostigma,,,,,,,Animalia Chordata Amphibia Anura Microhylidae,Animalia,Chordata,Amphibia,Anura,Microhylidae,Kalophrynus,,pleurostigma,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064452,,,,,,,,,235010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:17.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Kalophrynus pleurostigma,,,,,,,Animalia Chordata Amphibia Anura Microhylidae,Animalia,Chordata,Amphibia,Anura,Microhylidae,Kalophrynus,,pleurostigma,,,,,,ICZN,,,
begin,FMNH,Field Museum of Natural History (Zoology) Amphibian and Reptile Collection,,Sharon Grant,http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps,sgrant@fieldmuseum.org,http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps,Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information,e48d6c49-34a3-4df6-8206-121c061f190d,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,no migrator,"HerpNET,VertNet",United States,Field Museum of Natural History,Illinois,Tue May 27 00:00:00 UTC 2014,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps,2064458,,,,,,,,,235016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhysicalObject,2013-6-13T15:54:18.000CMT,English,,,http://fieldmuseum.org/about/copyright-information,,,FMNH,Amphibians and Reptiles,herp-9-Jul-2012,FMNH,Amphibians and Reptiles,,FMNH,PreservedSpecimen,,,,,,,,,,,,Rhacophorus appendiculatus,,,,,,,Animalia Chordata Amphibia Anura Rhacophoridae,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,,appendiculatus,,,,,,ICZN,,,
